file;packageClass;class;type;cbo;wmc;dit;noc;lcom;nom;nof;loc;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.redirect.ConditionalNetAddressNameService;ConditionalNetAddressNameService;class;3;3;1;0;0;3;1;71;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.directory.RouterImplLocalTest;RouterImplLocalTest;class;9;51;1;0;1164;49;5;650;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.ProgressSource;ProgressSource;class;1;24;1;0;52;16;9;219;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.socket.NetlibSocketImplFactory;NetlibSocketImplFactory;class;3;5;1;0;0;3;1;66;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.cells.CellPadding;CellPadding;class;2;1;2;0;0;1;0;37;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.directory.DescriptorFetcher;DescriptorFetcher;class;4;13;1;0;0;2;2;106;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.stream.StreamThread;StreamThread;class;5;6;2;0;0;3;4;70;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.mock.NopNetLayerFactory;NopNetLayerFactory;class;4;5;1;0;0;1;1;73;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.hiddenservice.HiddenServiceProperties;HiddenServiceProperties;class;5;13;1;0;40;13;7;134;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.DigestAuthentication;DigestAuthentication;class;6;100;3;0;193;27;20;567;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.DependencyLocalTest;DependencyLocalTest;class;6;2;1;0;0;2;2;57;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.CircuitsStatus;CircuitsStatus;class;0;8;1;0;20;8;4;69;
silvertunnel-ng52732011;android.net.LocalServerSocket;LocalServerSocket;class;3;6;1;0;0;6;3;98;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.util.TempfileStringStorage;TempfileStringStorage;class;3;19;1;0;8;5;3;141;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.api.util.JavaVersion;JavaVersion;enum;2;15;1;0;1;3;3;68;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tls.TLSNetLayer;TLSNetLayer;class;7;17;1;0;6;9;4;131;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.stream.TCPStreamOutputStream;TCPStreamOutputStream;class;5;22;2;0;7;6;7;170;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.TorNetLayerFactory;TorNetLayerFactory;class;7;12;1;0;0;1;3;108;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.socks.SocksClientLocalTest;SocksClientLocalTest;class;12;4;1;0;0;3;5;110;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.api.Router;Router;interface;6;45;1;0;990;45;0;85;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.MessageHeader;MessageHeader;class;2;141;1;0;31;27;8;618;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.util.ByteUtilsLocalTest;ByteUtilsLocalTest;class;2;11;1;0;36;9;0;319;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.util.NetLayerStatusAdmin;NetLayerStatusAdmin;interface;1;3;1;0;3;3;0;36;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.experimental.TcpipClient;TcpipClient;class;4;5;2;0;0;4;5;76;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.util.RSAKeyPair;RSAKeyPair;class;0;4;1;0;0;4;2;50;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.api.NetAddress;NetAddress;interface;0;0;1;0;0;0;0;21;
silvertunnel-ng52732011;android.net.LocalSocketImpl;LocalSocketImpl;class;6;100;3;0;0;48;8;436;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.TLSDispatcherThread;TLSDispatcherThread;class;8;56;2;0;0;3;4;272;
silvertunnel-ng52732011;com.maxmind.geoip.DatabaseInfo;DatabaseInfo;class;0;3;1;0;0;3;11;80;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.cells.CellRelayBeginDir;CellRelayBeginDir;class;2;1;3;0;0;1;0;38;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.directory.SDIntroductionPoint;SDIntroductionPoint;class;5;16;1;0;5;11;6;211;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tcpip.TcpipLocalTestServerThread;TcpipLocalTestServerThread;class;12;7;2;0;0;4;7;153;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.TorHiddenServicePrivateNetAddress;TorHiddenServicePrivateNetAddress;class;4;13;1;0;33;11;5;125;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.directory.AuthorityKeyCertificatesLocalTest;AuthorityKeyCertificatesLocalTest;class;10;8;1;0;8;5;2;178;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.util.HttpUtilResponseReceiverThread;HttpUtilResponseReceiverThread;class;4;9;2;0;0;5;6;105;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.TorHiddenServiceClientRemotePerformanceTest;TorHiddenServiceClientRemotePerformanceTest;class;9;8;2;0;4;4;5;112;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.nameservice.tor.TorNetAddressNameServiceRemoteTest;TorNetAddressNameServiceRemoteTest;class;7;7;2;0;10;5;7;142;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.api.impl.NetServerSocket2ServerSocket;NetServerSocket2ServerSocket;class;4;17;2;0;20;17;2;112;
silvertunnel-ng52732011;com.maxmind.geoip.util.InMemoryRandomAccessFileLocalTest;InMemoryRandomAccessFileLocalTest;class;3;1;1;0;0;1;0;50;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.BasicAuthentication;BasicAuthentication;class;7;25;3;1;35;11;4;244;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.socks.SocksServerNetSession;SocksServerNetSession;class;10;37;1;0;14;8;11;313;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.layer.tor.circuit.cells.CellRelay;CellRelay;class;7;94;2;13;115;43;45;501;
silvertunnel-ng52732011;org.silvertunnel_ng.netlib.adapter.url.impl.net.http.AuthenticationHeader;AuthenticationHeader;class;3;47;1;0;9;10;9;269;
